number,value,datetime_start,datetime_complete,duration,params_balancing,params_ccp_alpha,params_drop_correlated,params_feature_selection,params_learning_rate,params_loss,params_max_features,params_n_estimators,params_number_features,params_subsample,user_attrs_Pipeline,user_attrs_balancing_indicator,user_attrs_cluster_indicator,user_attrs_damping,user_attrs_drop_correlated,user_attrs_feature_selection,user_attrs_missing_indicator,user_attrs_number_features,user_attrs_outlier_indicator,user_attrs_scaling_indicator,user_attrs_train_average_precision_score,user_attrs_train_balanced_accuracy,user_attrs_train_f1_score,user_attrs_train_matthews_corrcoef,user_attrs_train_precision_score,user_attrs_train_recall_score,user_attrs_val_average_precision_score,user_attrs_val_balanced_accuracy,user_attrs_val_f1_score,user_attrs_val_matthews_corrcoef,user_attrs_val_precision_score,user_attrs_val_recall_score,state
0,0.0,2022-10-09 16:52:43.960925,2022-10-09 16:53:00.450718,0 days 00:00:16.489793,no,0.0031603140333075572,no,Lasso,0.024408312862262804,log_loss,sqrt,100,16.0,0.5235558126988281,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                                         'Sensor21', 'Sensor22',
                                                         'Sensor23', 'Sensor24',
                                                         'Sensor25', 'Sensor26',
                                                         'Sensor27', 'Sensor28',
                                                         'Sensor29', 'Sensor30',
                                                         'Sensor31', 'Sensor32', ...],
                                             drop_correlated='no',
                                             method='Lasso',
                                             model=GradientBoostingClassifier(ccp_alpha=0.0031603140333075572,
                                                                              learning_rate=0.024408312862262804,
                                                                              max_features='sqrt',
                                                                              random_state=120,
                                                                              subsample=0.5235558126988281),
                                             number=16))])",no,no,,no,Lasso,no,16.0,retained,no,0.0766180783365603,0.5166666666666667,0.06060606060606061,0.10325537714261625,0.3333333333333333,0.03333333333333333,0.04477631859918855,0.5,0.0,0.0,0.0,0.0,COMPLETE
1,0.0392156862745098,2022-10-09 16:53:00.667835,2022-10-09 16:53:13.036666,0 days 00:00:12.368831,smotetomek,0.0031603140333075572,,FeatureWiz,0.01623354641222246,exponential,sqrt,100,,0.5385725967196896,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                                         'Sensor21', 'Sensor22',
                                                         'Sensor23', 'Sensor24',
                                                         'Sensor25', 'Sensor26',
                                                         'Sensor27', 'Sensor28',
                                                         'Sensor29', 'Sensor30',
                                                         'Sensor31', 'Sensor32', ...],
                                             drop_correlated='no',
                                             method='FeatureWiz',
                                             model=GradientBoostingClassifier(ccp_alpha=0.0031603140333075572,
                                                                              learning_rate=0.01623354641222246,
                                                                              loss='exponential',
                                                                              max_features='sqrt',
                                                                              random_state=120,
                                                                              subsample=0.5385725967196896)))])",smotetomek,no,,no,FeatureWiz,no,,retained,no,0.771928249459461,0.9695318541485708,0.8723514211886304,0.8709147901125172,0.8134575569358179,0.9500000000000001,0.048043455050181504,0.5072952773755722,0.0392156862745098,0.012683611253320829,0.047619047619047616,0.03333333333333333,COMPLETE
2,0.03703703703703704,2022-10-09 16:53:13.245702,2022-10-09 16:53:24.815266,0 days 00:00:11.569564,smoteenc,0.0031603140333075572,,FeatureWiz,0.15353098340033663,log_loss,sqrt,100,,0.5079203131012645,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                                         'Sensor19', 'Sensor20',
                                                         'Sensor21', 'Sensor22',
                                                         'Sensor23', 'Sensor24',
                                                         'Sensor25', 'Sensor26',
                                                         'Sensor27', 'Sensor28',
                                                         'Sensor29', 'Sensor30',
                                                         'Sensor31', 'Sensor32', ...],
                                             drop_correlated='no',
                                             method='FeatureWiz',
                                             model=GradientBoostingClassifier(ccp_alpha=0.0031603140333075572,
                                                                              learning_rate=0.15353098340033663,
                                                                              max_features='sqrt',
                                                                              random_state=120,
                                                                              subsample=0.5079203131012645)))])",smoteenc,no,,no,FeatureWiz,no,,retained,no,0.677834712961385,0.8881519536160497,0.8112959112959114,0.8038050427078693,0.8432404540763674,0.7833333333333332,0.04744821695494341,0.5033975399646059,0.03703703703703704,0.005313487775646959,0.041666666666666664,0.03333333333333333,COMPLETE
3,0.12455026455026456,2022-10-09 16:53:25.007209,2022-10-09 16:53:26.700249,0 days 00:00:01.693040,smoteenn,0.0,no,FeatureImportance_ET,0.17262202511751337,exponential,sqrt,100,28.0,0.9760032319422911,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                                         'Sensor21', 'Sensor22',
                                                         'Sensor23', 'Sensor24',
                                                         'Sensor25', 'Sensor26',
                                                         'Sensor27', 'Sensor28',
                                                         'Sensor29', 'Sensor30',
                                                         'Sensor31', 'Sensor32', ...],
                                             drop_correlated='no',
                                             method='FeatureImportance_ET',
                                             model=GradientBoostingClassifier(learning_rate=0.17262202511751337,
                                                                              loss='exponential',
                                                                              max_features='sqrt',
                                                                              random_state=120,
                                                                              subsample=0.9760032319422911),
                                             number=28))])",smoteenn,no,,no,FeatureImportance_ET,no,28.0,retained,no,0.586175995379509,0.9756543816633864,0.7397707231040563,0.7508786801983387,0.5942265795206971,0.9833333333333334,0.05954465916909863,0.537777339008088,0.12455026455026456,0.07838487286424313,0.12407407407407407,0.13333333333333333,COMPLETE
4,0.057947900053163214,2022-10-09 16:53:26.912424,2022-10-09 16:53:33.083558,0 days 00:00:06.171134,smoteenc,0.0035596790820671756,yes,MutualInformation,0.2866204090463168,exponential,sqrt,100,24.0,0.6735178750941534,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                                         'Sensor23', 'Sensor24',
                                                         'Sensor25', 'Sensor26',
                                                         'Sensor27', 'Sensor28',
                                                         'Sensor29', 'Sensor30',
                                                         'Sensor31', 'Sensor32', ...],
                                             drop_correlated='yes',
                                             method='MutualInformation',
                                             model=GradientBoostingClassifier(ccp_alpha=0.0035596790820671756,
                                                                              learning_rate=0.2866204090463168,
                                                                              loss='exponential',
                                                                              max_features='sqrt',
                                                                              random_state=120,
                                                                              subsample=0.6735178750941534),
                                             number=24))])",smoteenc,no,,yes,MutualInformation,no,24.0,retained,no,0.719482137934541,0.9441442828189537,0.8402745995423341,0.8370151654629617,0.7984045584045584,0.8999999999999999,0.047292937451837824,0.5101706814093282,0.057947900053163214,0.00909736481736261,0.04089026915113871,0.10000000000000002,COMPLETE
5,0.08333333333333333,2022-10-09 16:53:33.282061,2022-10-09 16:54:02.720276,0 days 00:00:29.438215,smotetomek,0.001990049751243781,yes,BorutaShap,0.018757385801119585,exponential,sqrt,100,,0.5504046759347682,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                                         'Sensor21', 'Sensor22',
                                                         'Sensor23', 'Sensor24',
                                                         'Sensor25', 'Sensor26',
                                                         'Sensor27', 'Sensor28',
                                                         'Sensor29', 'Sensor30',
                                                         'Sensor31', 'Sensor32', ...],
                                             drop_correlated='yes',
                                             method='BorutaShap',
                                             model=GradientBoostingClassifier(ccp_alpha=0.001990049751243781,
                                                                              learning_rate=0.018757385801119585,
                                                                              loss='exponential',
                                                                              max_features='sqrt',
                                                                              random_state=120,
                                                                              subsample=0.5504046759347682)))])",smotetomek,no,,yes,BorutaShap,no,,retained,no,0.7628674361764268,0.9457055630687586,0.866855366855367,0.8618871550490779,0.8397793726741095,0.9,0.052904566161292625,0.5231794714287804,0.08333333333333333,0.056867169702044744,0.1111111111111111,0.06666666666666667,COMPLETE
6,0.0,2022-10-09 16:54:02.919278,2022-10-09 16:54:09.363491,0 days 00:00:06.444213,no,0.001990049751243781,yes,Lasso,0.1631828549600175,exponential,sqrt,100,3.0,0.5448322441663604,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                                         'Sensor21', 'Sensor22',
                                                         'Sensor23', 'Sensor24',
                                                         'Sensor25', 'Sensor26',
                                                         'Sensor27', 'Sensor28',
                                                         'Sensor29', 'Sensor30',
                                                         'Sensor31', 'Sensor32', ...],
                                             drop_correlated='yes',
                                             method='Lasso',
                                             model=GradientBoostingClassifier(ccp_alpha=0.001990049751243781,
                                                                              learning_rate=0.1631828549600175,
                                                                              loss='exponential',
                                                                              max_features='sqrt',
                                                                              random_state=120,
                                                                              subsample=0.5448322441663604),
                                             number=3))])",no,no,,yes,Lasso,no,3.0,retained,no,0.3631868995428751,0.6666666666666666,0.48100358422939077,0.5548039567980991,1.0,0.3333333333333333,0.04477631859918855,0.49687010954616584,0.0,-0.00976105774053859,0.0,0.0,COMPLETE
7,0.05555555555555556,2022-10-09 16:54:09.556618,2022-10-09 16:54:13.235800,0 days 00:00:03.679182,no,0.0035596790820671756,yes,ANOVA,0.15794813376862799,exponential,sqrt,100,14.0,0.7481605273465635,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                                         'Sensor23', 'Sensor24',
                                                         'Sensor25', 'Sensor26',
                                                         'Sensor27', 'Sensor28',
                                                         'Sensor29', 'Sensor30',
                                                         'Sensor31', 'Sensor32', ...],
                                             drop_correlated='yes',
                                             method='ANOVA',
                                             model=GradientBoostingClassifier(ccp_alpha=0.0035596790820671756,
                                                                              learning_rate=0.15794813376862799,
                                                                              loss='exponential',
                                                                              max_features='sqrt',
                                                                              random_state=120,
                                                                              subsample=0.7481605273465635),
                                             number=14))])",no,no,,yes,ANOVA,no,14.0,retained,no,0.5860685587022602,0.7833333333333333,0.7222222222222222,0.7446115683440883,1.0,0.5666666666666667,0.05995489002775998,0.5158878504672897,0.05555555555555556,0.069760653607764,0.16666666666666666,0.03333333333333333,COMPLETE
8,0.0,2022-10-09 16:54:13.442166,2022-10-09 16:54:18.125694,0 days 00:00:04.683528,no,0.001990049751243781,yes,MutualInformation,0.11655160217535138,log_loss,sqrt,100,13.0,0.8499793282229706,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                                         'Sensor21', 'Sensor22',
                                                         'Sensor23', 'Sensor24',
                                                         'Sensor25', 'Sensor26',
                                                         'Sensor27', 'Sensor28',
                                                         'Sensor29', 'Sensor30',
                                                         'Sensor31', 'Sensor32', ...],
                                             drop_correlated='yes',
                                             method='MutualInformation',
                                             model=GradientBoostingClassifier(ccp_alpha=0.001990049751243781,
                                                                              learning_rate=0.11655160217535138,
                                                                              max_features='sqrt',
                                                                              random_state=120,
                                                                              subsample=0.8499793282229706),
                                             number=13))])",no,no,,yes,MutualInformation,no,13.0,retained,no,0.1243809418712359,0.5416666666666666,0.14756258234519104,0.22985920223699688,0.6666666666666666,0.08333333333333333,0.04477631859918855,0.49687010954616584,0.0,-0.00976105774053859,0.0,0.0,COMPLETE
9,0.11092503987240827,2022-10-09 16:54:18.307064,2022-10-09 16:54:22.905027,0 days 00:00:04.597963,smoteenn,0.001475794106391121,no,MutualInformation,0.032725251262399765,exponential,sqrt,100,20.0,0.860884736618393,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                                         'Sensor23', 'Sensor24',
                                                         'Sensor25', 'Sensor26',
                                                         'Sensor27', 'Sensor28',
                                                         'Sensor29', 'Sensor30',
                                                         'Sensor31', 'Sensor32', ...],
                                             drop_correlated='no',
                                             method='MutualInformation',
                                             model=GradientBoostingClassifier(ccp_alpha=0.001475794106391121,
                                                                              learning_rate=0.032725251262399765,
                                                                              loss='exponential',
                                                                              max_features='sqrt',
                                                                              random_state=120,
                                                                              subsample=0.860884736618393),
                                             number=20))])",smoteenn,no,,no,MutualInformation,no,20.0,retained,no,0.25722334853315515,0.9012962107801638,0.4247546876518022,0.4677087376457518,0.27808941016488187,0.9166666666666666,0.053240001181275864,0.5568082430199056,0.11092503987240827,0.06241027807069107,0.07440054035798715,0.26666666666666666,COMPLETE
