number,value,datetime_start,datetime_complete,duration,params_balancing,params_ccp_alpha,params_drop_correlated,params_feature_selection,params_learning_rate,params_loss,params_max_features,params_n_estimators,params_number_features,params_subsample,user_attrs_Pipeline,user_attrs_balancing_indicator,user_attrs_cluster_indicator,user_attrs_damping,user_attrs_drop_correlated,user_attrs_feature_selection,user_attrs_missing_indicator,user_attrs_number_features,user_attrs_outlier_indicator,user_attrs_scaling_indicator,user_attrs_train_average_precision_score,user_attrs_train_balanced_accuracy,user_attrs_train_f1_score,user_attrs_train_matthews_corrcoef,user_attrs_train_precision_score,user_attrs_train_recall_score,user_attrs_val_average_precision_score,user_attrs_val_balanced_accuracy,user_attrs_val_f1_score,user_attrs_val_matthews_corrcoef,user_attrs_val_precision_score,user_attrs_val_recall_score,state
10,0.08312084559224148,2022-10-09 16:45:04.631422,2022-10-09 16:45:09.721646,0 days 00:00:05.090224,smotetomek,0.0014947683109118087,no,MutualInformation,0.0146849162777519,exponential,sqrt,100,23.0,0.5640022399320218,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                                         'Sensor23', 'Sensor24',
                                                         'Sensor25', 'Sensor26',
                                                         'Sensor27', 'Sensor28',
                                                         'Sensor29', 'Sensor30',
                                                         'Sensor31', 'Sensor32', ...],
                                             drop_correlated='no',
                                             method='MutualInformation',
                                             model=GradientBoostingClassifier(ccp_alpha=0.0014947683109118087,
                                                                              learning_rate=0.0146849162777519,
                                                                              loss='exponential',
                                                                              max_features='sqrt',
                                                                              random_state=120,
                                                                              subsample=0.5640022399320218),
                                             number=23))])",smotetomek,no,,no,MutualInformation,no,23.0,retained,no,0.24067850940219274,0.8404202754635376,0.4312780066204724,0.4439517838259679,0.3016639828234031,0.7605263157894737,0.04611971652330397,0.5193141542226707,0.08312084559224148,0.027913734931106448,0.06227106227106227,0.13703703703703704,COMPLETE
11,0.11686690591355904,2022-10-09 16:45:09.916847,2022-10-09 16:45:11.514977,0 days 00:00:01.598130,smotetomek,0.001993024414549078,no,FeatureImportance_ET,0.16980934227682803,exponential,sqrt,100,15.0,0.8988440743595312,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                                         'Sensor23', 'Sensor24',
                                                         'Sensor25', 'Sensor26',
                                                         'Sensor27', 'Sensor28',
                                                         'Sensor29', 'Sensor30',
                                                         'Sensor31', 'Sensor32', ...],
                                             drop_correlated='no',
                                             method='FeatureImportance_ET',
                                             model=GradientBoostingClassifier(ccp_alpha=0.001993024414549078,
                                                                              learning_rate=0.16980934227682803,
                                                                              loss='exponential',
                                                                              max_features='sqrt',
                                                                              random_state=120,
                                                                              subsample=0.8988440743595312),
                                             number=15))])",smotetomek,no,,no,FeatureImportance_ET,no,15.0,retained,no,0.195155681769156,0.6939169192125236,0.36609438870308436,0.3391111207176926,0.3324617996604414,0.4456140350877193,0.05299546916031248,0.5440558895080417,0.11686690591355904,0.06552826677455645,0.0881922944616443,0.17407407407407408,COMPLETE
12,0.05128205128205127,2022-10-09 16:45:11.723906,2022-10-09 16:45:40.958263,0 days 00:00:29.234357,smotetomek,0.0,yes,BorutaShap,0.05426346508018106,exponential,sqrt,100,,0.5148898077305576,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                                         'Sensor19', 'Sensor20',
                                                         'Sensor21', 'Sensor22',
                                                         'Sensor23', 'Sensor24',
                                                         'Sensor25', 'Sensor26',
                                                         'Sensor27', 'Sensor28',
                                                         'Sensor29', 'Sensor30',
                                                         'Sensor31', 'Sensor32', ...],
                                             drop_correlated='yes',
                                             method='BorutaShap',
                                             model=GradientBoostingClassifier(learning_rate=0.05426346508018106,
                                                                              loss='exponential',
                                                                              max_features='sqrt',
                                                                              random_state=120,
                                                                              subsample=0.5148898077305576)))])",smotetomek,no,,yes,BorutaShap,no,,retained,no,0.9672842419951223,0.9828947368421052,0.9824439824439825,0.9819094168222705,1.0,0.9657894736842105,0.051112771964789895,0.512269706853095,0.05128205128205127,0.03338033162347114,0.08333333333333333,0.037037037037037035,COMPLETE
13,0.05263157894736842,2022-10-09 16:45:41.141791,2022-10-09 16:45:46.408100,0 days 00:00:05.266309,smoteenc,0.002242152466367713,no,MutualInformation,0.09623302816935735,exponential,sqrt,100,7.0,0.6458627235101089,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                                         'Sensor23', 'Sensor24',
                                                         'Sensor25', 'Sensor26',
                                                         'Sensor27', 'Sensor28',
                                                         'Sensor29', 'Sensor30',
                                                         'Sensor31', 'Sensor32', ...],
                                             drop_correlated='no',
                                             method='MutualInformation',
                                             model=GradientBoostingClassifier(ccp_alpha=0.002242152466367713,
                                                                              learning_rate=0.09623302816935735,
                                                                              loss='exponential',
                                                                              max_features='sqrt',
                                                                              random_state=120,
                                                                              subsample=0.6458627235101089),
                                             number=7))])",smoteenc,no,,no,MutualInformation,no,7.0,retained,no,0.25667990978942123,0.7739924399237917,0.47465185269164634,0.46036695423610535,0.4143762183235868,0.5885964912280702,0.04957826179799274,0.508572828455677,0.05263157894736842,0.0016405728496566158,0.03571428571428571,0.09999999999999999,COMPLETE
14,0.11588235294117648,2022-10-09 16:45:46.614696,2022-10-09 16:45:51.686816,0 days 00:00:05.072120,smotetomek,0.0014947683109118087,no,MutualInformation,0.05850366466319534,log_loss,sqrt,100,25.0,0.6116753167177265,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                                         'Sensor21', 'Sensor22',
                                                         'Sensor23', 'Sensor24',
                                                         'Sensor25', 'Sensor26',
                                                         'Sensor27', 'Sensor28',
                                                         'Sensor29', 'Sensor30',
                                                         'Sensor31', 'Sensor32', ...],
                                             drop_correlated='no',
                                             method='MutualInformation',
                                             model=GradientBoostingClassifier(ccp_alpha=0.0014947683109118087,
                                                                              learning_rate=0.05850366466319534,
                                                                              max_features='sqrt',
                                                                              random_state=120,
                                                                              subsample=0.6116753167177265),
                                             number=25))])",smotetomek,no,,no,MutualInformation,no,25.0,retained,no,0.4284076954914094,0.8662498333882116,0.632441129150212,0.6252225959340794,0.5489130434782609,0.7614035087719299,0.05295115903860298,0.5476813459503995,0.11588235294117648,0.07386990265566407,0.1017857142857143,0.17037037037037037,COMPLETE
15,0.07913165266106442,2022-10-09 16:45:51.896177,2022-10-09 16:45:53.640453,0 days 00:00:01.744276,smoteenn,0.003659585299790387,no,FeatureImportance_ET,0.06964165657619101,exponential,sqrt,100,20.0,0.8895472177013796,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                                         'Sensor23', 'Sensor24',
                                                         'Sensor25', 'Sensor26',
                                                         'Sensor27', 'Sensor28',
                                                         'Sensor29', 'Sensor30',
                                                         'Sensor31', 'Sensor32', ...],
                                             drop_correlated='no',
                                             method='FeatureImportance_ET',
                                             model=GradientBoostingClassifier(ccp_alpha=0.003659585299790387,
                                                                              learning_rate=0.06964165657619101,
                                                                              loss='exponential',
                                                                              max_features='sqrt',
                                                                              random_state=120,
                                                                              subsample=0.8895472177013796),
                                             number=20))])",smoteenn,no,,no,FeatureImportance_ET,no,20.0,retained,no,0.16411285984096935,0.7424270385036708,0.34454214720221527,0.33332271473638725,0.2541791541791542,0.5684210526315788,0.045393899130819905,0.5161440432139391,0.07913165266106442,0.02182992431498525,0.056944444444444436,0.13703703703703704,COMPLETE
16,0.03703703703703704,2022-10-09 16:45:53.841403,2022-10-09 16:45:59.807408,0 days 00:00:05.966005,smotetomek,0.001993024414549078,yes,MutualInformation,0.14944736113270327,exponential,sqrt,100,29.0,0.6476190331415653,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                                         'Sensor23', 'Sensor24',
                                                         'Sensor25', 'Sensor26',
                                                         'Sensor27', 'Sensor28',
                                                         'Sensor29', 'Sensor30',
                                                         'Sensor31', 'Sensor32', ...],
                                             drop_correlated='yes',
                                             method='MutualInformation',
                                             model=GradientBoostingClassifier(ccp_alpha=0.001993024414549078,
                                                                              learning_rate=0.14944736113270327,
                                                                              loss='exponential',
                                                                              max_features='sqrt',
                                                                              random_state=120,
                                                                              subsample=0.6476190331415653),
                                             number=29))])",smotetomek,no,,yes,MutualInformation,no,29.0,retained,no,0.887200062937613,0.965057109988085,0.9387849387849387,0.9373852303804616,0.9499999999999998,0.9324561403508772,0.0460201793721973,0.500274962338935,0.03703703703703704,0.0008982511780563085,0.041666666666666664,0.03333333333333333,COMPLETE
17,0.06967741935483872,2022-10-09 16:46:00.001337,2022-10-09 16:46:14.220778,0 days 00:00:14.219441,smotetomek,0.00245258868129534,no,Lasso,0.2231642274989396,exponential,sqrt,100,17.0,0.7623072261775257,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                                         'Sensor21', 'Sensor22',
                                                         'Sensor23', 'Sensor24',
                                                         'Sensor25', 'Sensor26',
                                                         'Sensor27', 'Sensor28',
                                                         'Sensor29', 'Sensor30',
                                                         'Sensor31', 'Sensor32', ...],
                                             drop_correlated='no',
                                             method='Lasso',
                                             model=GradientBoostingClassifier(ccp_alpha=0.00245258868129534,
                                                                              learning_rate=0.2231642274989396,
                                                                              loss='exponential',
                                                                              max_features='sqrt',
                                                                              random_state=120,
                                                                              subsample=0.7623072261775257),
                                             number=17))])",smotetomek,no,,no,Lasso,no,17.0,retained,no,0.6464667610730863,0.9396047987667159,0.7931093884582258,0.7883728285674859,0.7116666666666666,0.8956140350877192,0.04752799724772819,0.5135655400036077,0.06967741935483872,0.017201486147645315,0.05257936507936508,0.1037037037037037,COMPLETE
18,0.05411255411255411,2022-10-09 16:46:14.417953,2022-10-09 16:46:19.823028,0 days 00:00:05.405075,smotetomek,0.0028785939469850854,no,MutualInformation,0.10328108373582026,exponential,sqrt,100,17.0,0.5558678195801983,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                                         'Sensor23', 'Sensor24',
                                                         'Sensor25', 'Sensor26',
                                                         'Sensor27', 'Sensor28',
                                                         'Sensor29', 'Sensor30',
                                                         'Sensor31', 'Sensor32', ...],
                                             drop_correlated='no',
                                             method='MutualInformation',
                                             model=GradientBoostingClassifier(ccp_alpha=0.0028785939469850854,
                                                                              learning_rate=0.10328108373582026,
                                                                              loss='exponential',
                                                                              max_features='sqrt',
                                                                              random_state=120,
                                                                              subsample=0.5558678195801983),
                                             number=17))])",smotetomek,no,,no,MutualInformation,no,17.0,retained,no,0.5896977053314085,0.8898521220313927,0.760569105691057,0.7502979155907624,0.7320346320346321,0.792982456140351,0.045059599095473545,0.5078425206831156,0.05411255411255411,0.008511882436405289,0.04415954415954416,0.07037037037037037,COMPLETE
19,0.09311241065627031,2022-10-09 16:46:20.009472,2022-10-09 16:46:25.013705,0 days 00:00:05.004233,smoteenc,0.001993024414549078,no,MutualInformation,0.03381458444372992,exponential,sqrt,100,21.0,0.9105883785567842,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                                         'Sensor23', 'Sensor24',
                                                         'Sensor25', 'Sensor26',
                                                         'Sensor27', 'Sensor28',
                                                         'Sensor29', 'Sensor30',
                                                         'Sensor31', 'Sensor32', ...],
                                             drop_correlated='no',
                                             method='MutualInformation',
                                             model=GradientBoostingClassifier(ccp_alpha=0.001993024414549078,
                                                                              learning_rate=0.03381458444372992,
                                                                              loss='exponential',
                                                                              max_features='sqrt',
                                                                              random_state=120,
                                                                              subsample=0.9105883785567842),
                                             number=21))])",smoteenc,no,,no,MutualInformation,no,21.0,retained,no,0.3398139078030511,0.864815086473206,0.5452857487340247,0.5466394685176845,0.42062382062382064,0.7780701754385966,0.047522059036757595,0.5278921016580619,0.09311241065627031,0.04310166148542188,0.07566137566137567,0.13703703703703704,COMPLETE
