number,value,datetime_start,datetime_complete,duration,params_alpha,params_balancing,params_booster,params_colsample_bytree,params_drop_correlated,params_eta,params_eval_metric,params_feature_selection,params_gamma,params_lambda,params_max_depth,params_min_child_weight,params_missing,params_num_round,params_number_features,params_objective,params_rate_drop,params_scale_pos_weight,params_single_precision_histogram,params_subsample,params_tree_method,params_verbosity,user_attrs_Pipeline,user_attrs_balancing_indicator,user_attrs_cluster_indicator,user_attrs_damping,user_attrs_drop_correlated,user_attrs_feature_selection,user_attrs_missing_indicator,user_attrs_number_features,user_attrs_outlier_indicator,user_attrs_scaling_indicator,user_attrs_train_average_precision_score,user_attrs_train_balanced_accuracy,user_attrs_train_f1_score,user_attrs_train_matthews_corrcoef,user_attrs_train_precision_score,user_attrs_train_recall_score,user_attrs_val_average_precision_score,user_attrs_val_balanced_accuracy,user_attrs_val_f1_score,user_attrs_val_matthews_corrcoef,user_attrs_val_precision_score,user_attrs_val_recall_score,state
10,0.05128205128205127,2022-10-09 17:59:47.656456,2022-10-09 18:00:08.956279,0 days 00:00:21.299823,1.0203291724669992,,dart,0.9082991566416274,,0.3802176260745773,aucpr,,1.624543739130585,418.33047694580455,1,3.0057568119384137,yes,100,22.0,binary:logistic,0.0032088989749328935,21.333333333333332,True,0.7183054779383808,gpu_hist,0,"Pipeline(memory='Caching',
         steps=[('featureselection',
                 FeatureSelectionTransformer(categorical=['Sensor73_na',
                                                          'Sensor74_na',
                                                          'Sensor76_na',
                                                          'Sensor77_na',
                                                          'Sensor78_na',
                                                          'Sensor79_na',
                                                          'Sensor80_na',
                                                          'Sensor81_na',
                                                          'Sensor82_na',
                                                          'Sensor83_na',
                                                          'Sensor86_na',
                                                          'Sensor90_na',
                                                          'Sensor91_na',
                                                          'Sensor110_na',
                                                          'Sensor111_na',
                                                          'Sensor112_na',
                                                          'Sensor113_na',
                                                          'Sensor119_na'...
                                                                 grow_policy=None,
                                                                 importance_type=None,
                                                                 interaction_constraints=None,
                                                                 lambdas=418.33047694580455,
                                                                 learning_rate=None,
                                                                 max_bin=None,
                                                                 max_cat_to_onehot=None,
                                                                 max_delta_step=None,
                                                                 max_depth=1,
                                                                 max_leaves=None,
                                                                 min_child_weight=3.0057568119384137,
                                                                 missing=nan,
                                                                 monotone_constraints=None,
                                                                 n_estimators=100,
                                                                 n_jobs=None,
                                                                 num_parallel_tree=None,
                                                                 num_round=100, ...),
                                             number=22))])",no,no,,no,FeatureImportance_self,yes,22.0,retained,no,0.8971704623878537,0.9972668433185635,0.9453582907922101,0.9444001632575206,0.8971704623878537,1.0,0.05439266139938786,0.49714872829918244,0.05128205128205127,0.020664058249389005,0.1111111111111111,0.03333333333333333,COMPLETE
11,0.1214574898785425,2022-10-09 18:00:09.191384,2022-10-09 18:00:12.400632,0 days 00:00:03.209248,0.10283257038385295,,gbtree,0.55108180637677,,0.17701595271173343,aucpr,,4.111185787167893,4.34466088580551,10,0.3157476294197658,yes,100,30.0,binary:logistic,,21.333333333333332,True,0.54306097808782,gpu_hist,0,"Pipeline(memory='Caching',
         steps=[('featureselection',
                 FeatureSelectionTransformer(categorical=['Sensor73_na',
                                                          'Sensor74_na',
                                                          'Sensor76_na',
                                                          'Sensor77_na',
                                                          'Sensor78_na',
                                                          'Sensor79_na',
                                                          'Sensor80_na',
                                                          'Sensor81_na',
                                                          'Sensor82_na',
                                                          'Sensor83_na',
                                                          'Sensor86_na',
                                                          'Sensor90_na',
                                                          'Sensor91_na',
                                                          'Sensor110_na',
                                                          'Sensor111_na',
                                                          'Sensor112_na',
                                                          'Sensor113_na',
                                                          'Sensor119_na'...
                                                                 grow_policy=None,
                                                                 importance_type=None,
                                                                 interaction_constraints=None,
                                                                 lambdas=4.34466088580551,
                                                                 learning_rate=None,
                                                                 max_bin=None,
                                                                 max_cat_to_onehot=None,
                                                                 max_delta_step=None,
                                                                 max_depth=10,
                                                                 max_leaves=None,
                                                                 min_child_weight=0.3157476294197658,
                                                                 missing=nan,
                                                                 monotone_constraints=None,
                                                                 n_estimators=100,
                                                                 n_jobs=None,
                                                                 num_parallel_tree=None,
                                                                 num_round=100, ...),
                                             number=30))])",no,no,,no,FeatureImportance_self,yes,30.0,retained,no,0.9235209235209235,0.9980465671991879,0.9601238869531552,0.9590684929821766,0.9235209235209235,1.0,0.0662312857380122,0.5422008687639858,0.1214574898785425,0.10805463191214508,0.1851851851851852,0.10000000000000002,COMPLETE
12,0.046511627906976744,2022-10-09 18:00:12.623319,2022-10-09 18:00:31.015199,0 days 00:00:18.391880,0.3200959442953842,,dart,0.9669632044262589,,0.3386373060870204,aucpr,,16.413857643095703,1.903416352189339,1,1.7959040782716102,yes,100,30.0,binary:logistic,0.11534496454656877,21.333333333333332,True,0.8112326441722257,gpu_hist,0,"Pipeline(memory='Caching',
         steps=[('featureselection',
                 FeatureSelectionTransformer(categorical=['Sensor73_na',
                                                          'Sensor74_na',
                                                          'Sensor76_na',
                                                          'Sensor77_na',
                                                          'Sensor78_na',
                                                          'Sensor79_na',
                                                          'Sensor80_na',
                                                          'Sensor81_na',
                                                          'Sensor82_na',
                                                          'Sensor83_na',
                                                          'Sensor86_na',
                                                          'Sensor90_na',
                                                          'Sensor91_na',
                                                          'Sensor110_na',
                                                          'Sensor111_na',
                                                          'Sensor112_na',
                                                          'Sensor113_na',
                                                          'Sensor119_na'...
                                                                 grow_policy=None,
                                                                 importance_type=None,
                                                                 interaction_constraints=None,
                                                                 lambdas=1.903416352189339,
                                                                 learning_rate=None,
                                                                 max_bin=None,
                                                                 max_cat_to_onehot=None,
                                                                 max_delta_step=None,
                                                                 max_depth=1,
                                                                 max_leaves=None,
                                                                 min_child_weight=1.7959040782716102,
                                                                 missing=nan,
                                                                 monotone_constraints=None,
                                                                 n_estimators=100,
                                                                 n_jobs=None,
                                                                 num_parallel_tree=None,
                                                                 num_round=100, ...),
                                             number=30))])",no,no,,no,FeatureImportance_self,yes,30.0,retained,no,0.4939490986002613,0.975784579975298,0.6606121037360425,0.6852738998056211,0.4939490986002613,1.0,0.04938292275736222,0.5117246573940005,0.046511627906976744,0.0047739055391536655,0.030303030303030304,0.09999999999999999,COMPLETE
13,0.14487811039535176,2022-10-09 18:00:31.235632,2022-10-09 18:00:34.012324,0 days 00:00:02.776692,0.41267135681276945,,gbtree,0.6369559621822479,,0.1516909306796824,aucpr,,14.82750950992989,26.00692862507413,4,0.6476206638447511,yes,100,20.0,binary:logistic,,21.333333333333332,True,0.5466688448313591,gpu_hist,0,"Pipeline(memory='Caching',
         steps=[('featureselection',
                 FeatureSelectionTransformer(categorical=['Sensor73_na',
                                                          'Sensor74_na',
                                                          'Sensor76_na',
                                                          'Sensor77_na',
                                                          'Sensor78_na',
                                                          'Sensor79_na',
                                                          'Sensor80_na',
                                                          'Sensor81_na',
                                                          'Sensor82_na',
                                                          'Sensor83_na',
                                                          'Sensor86_na',
                                                          'Sensor90_na',
                                                          'Sensor91_na',
                                                          'Sensor110_na',
                                                          'Sensor111_na',
                                                          'Sensor112_na',
                                                          'Sensor113_na',
                                                          'Sensor119_na'...
                                                                 grow_policy=None,
                                                                 importance_type=None,
                                                                 interaction_constraints=None,
                                                                 lambdas=26.00692862507413,
                                                                 learning_rate=None,
                                                                 max_bin=None,
                                                                 max_cat_to_onehot=None,
                                                                 max_delta_step=None,
                                                                 max_depth=4,
                                                                 max_leaves=None,
                                                                 min_child_weight=0.6476206638447511,
                                                                 missing=nan,
                                                                 monotone_constraints=None,
                                                                 n_estimators=100,
                                                                 n_jobs=None,
                                                                 num_parallel_tree=None,
                                                                 num_round=100, ...),
                                             number=20))])",no,no,,no,FeatureImportance_self,yes,20.0,retained,no,0.5793650793650794,0.9824172723041343,0.7313131313131315,0.7465734641683621,0.5793650793650794,1.0,0.06285188556843029,0.5560089509016718,0.14487811039535176,0.11567402760657798,0.18323586744639375,0.16666666666666666,COMPLETE
14,0.18633705475810738,2022-10-09 18:00:34.242729,2022-10-09 18:00:37.127673,0 days 00:00:02.884944,0.2668182575856856,,gbtree,0.634859300424252,,0.15144022769055565,aucpr,,5.982941129626493,227.23357514398094,3,0.8350844966917845,yes,100,30.0,binary:logistic,,21.333333333333332,True,0.561570246572695,gpu_hist,0,"Pipeline(memory='Caching',
         steps=[('featureselection',
                 FeatureSelectionTransformer(categorical=['Sensor73_na',
                                                          'Sensor74_na',
                                                          'Sensor76_na',
                                                          'Sensor77_na',
                                                          'Sensor78_na',
                                                          'Sensor79_na',
                                                          'Sensor80_na',
                                                          'Sensor81_na',
                                                          'Sensor82_na',
                                                          'Sensor83_na',
                                                          'Sensor86_na',
                                                          'Sensor90_na',
                                                          'Sensor91_na',
                                                          'Sensor110_na',
                                                          'Sensor111_na',
                                                          'Sensor112_na',
                                                          'Sensor113_na',
                                                          'Sensor119_na'...
                                                                 grow_policy=None,
                                                                 importance_type=None,
                                                                 interaction_constraints=None,
                                                                 lambdas=227.23357514398094,
                                                                 learning_rate=None,
                                                                 max_bin=None,
                                                                 max_cat_to_onehot=None,
                                                                 max_delta_step=None,
                                                                 max_depth=3,
                                                                 max_leaves=None,
                                                                 min_child_weight=0.8350844966917845,
                                                                 missing=nan,
                                                                 monotone_constraints=None,
                                                                 n_estimators=100,
                                                                 n_jobs=None,
                                                                 num_parallel_tree=None,
                                                                 num_round=100, ...),
                                             number=30))])",no,no,,no,FeatureImportance_self,yes,30.0,retained,no,0.8850931677018633,0.9968765232561122,0.9383110744426683,0.9375207866832961,0.8850931677018633,1.0,0.07990841578285524,0.5692744211896509,0.18633705475810738,0.17517379204721287,0.2962962962962963,0.16666666666666666,COMPLETE
15,0.13944444444444445,2022-10-09 18:00:37.361276,2022-10-09 18:00:40.014284,0 days 00:00:02.653008,0.20372820837419658,,gbtree,0.6235072059294351,,0.2285618216797846,aucpr,,15.91796433319406,751.7490406865948,3,6.637578788102217,yes,100,21.0,binary:logistic,,21.333333333333332,True,0.5549985676060532,gpu_hist,0,"Pipeline(memory='Caching',
         steps=[('featureselection',
                 FeatureSelectionTransformer(categorical=['Sensor73_na',
                                                          'Sensor74_na',
                                                          'Sensor76_na',
                                                          'Sensor77_na',
                                                          'Sensor78_na',
                                                          'Sensor79_na',
                                                          'Sensor80_na',
                                                          'Sensor81_na',
                                                          'Sensor82_na',
                                                          'Sensor83_na',
                                                          'Sensor86_na',
                                                          'Sensor90_na',
                                                          'Sensor91_na',
                                                          'Sensor110_na',
                                                          'Sensor111_na',
                                                          'Sensor112_na',
                                                          'Sensor113_na',
                                                          'Sensor119_na'...
                                                                 grow_policy=None,
                                                                 importance_type=None,
                                                                 interaction_constraints=None,
                                                                 lambdas=751.7490406865948,
                                                                 learning_rate=None,
                                                                 max_bin=None,
                                                                 max_cat_to_onehot=None,
                                                                 max_delta_step=None,
                                                                 max_depth=3,
                                                                 max_leaves=None,
                                                                 min_child_weight=6.637578788102217,
                                                                 missing=nan,
                                                                 monotone_constraints=None,
                                                                 n_estimators=100,
                                                                 n_jobs=None,
                                                                 num_parallel_tree=None,
                                                                 num_round=100, ...),
                                             number=21))])",no,no,,no,FeatureImportance_self,yes,21.0,retained,no,0.6184306081106907,0.9847711038544564,0.7604865809805892,0.772623351993952,0.6184306081106907,1.0,0.058931984806424274,0.5544549749169995,0.13944444444444445,0.10076459556872826,0.1414141414141414,0.16666666666666666,COMPLETE
16,0.09764309764309764,2022-10-09 18:00:40.232390,2022-10-09 18:00:42.793365,0 days 00:00:02.560975,1.027202033086733,,gbtree,0.6103391786446718,,0.13883972385478155,aucpr,,2.6495793184398777,60.3717161426945,1,0.2059606955452878,yes,100,24.0,binary:logistic,,21.333333333333332,True,0.5414086890658913,gpu_hist,0,"Pipeline(memory='Caching',
         steps=[('featureselection',
                 FeatureSelectionTransformer(categorical=['Sensor73_na',
                                                          'Sensor74_na',
                                                          'Sensor76_na',
                                                          'Sensor77_na',
                                                          'Sensor78_na',
                                                          'Sensor79_na',
                                                          'Sensor80_na',
                                                          'Sensor81_na',
                                                          'Sensor82_na',
                                                          'Sensor83_na',
                                                          'Sensor86_na',
                                                          'Sensor90_na',
                                                          'Sensor91_na',
                                                          'Sensor110_na',
                                                          'Sensor111_na',
                                                          'Sensor112_na',
                                                          'Sensor113_na',
                                                          'Sensor119_na'...
                                                                 grow_policy=None,
                                                                 importance_type=None,
                                                                 interaction_constraints=None,
                                                                 lambdas=60.3717161426945,
                                                                 learning_rate=None,
                                                                 max_bin=None,
                                                                 max_cat_to_onehot=None,
                                                                 max_delta_step=None,
                                                                 max_depth=1,
                                                                 max_leaves=None,
                                                                 min_child_weight=0.2059606955452878,
                                                                 missing=nan,
                                                                 monotone_constraints=None,
                                                                 n_estimators=100,
                                                                 n_jobs=None,
                                                                 num_parallel_tree=None,
                                                                 num_round=100, ...),
                                             number=24))])",no,no,,no,FeatureImportance_self,yes,24.0,retained,no,0.5413105413105413,0.9800790169065393,0.702179176755448,0.7208280594755143,0.5413105413105413,1.0,0.0787535521279916,0.5117502522925718,0.09764309764309764,0.09648157334277589,0.358974358974359,0.10000000000000002,COMPLETE
17,0.02083333333333334,2022-10-09 18:00:43.019584,2022-10-09 18:01:09.878966,0 days 00:00:26.859382,1.2063120825357834,no,gbtree,0.5477706083958512,yes,0.1320392283719891,aucpr,MutualInformation,14.14462119724806,6.394744972991646,6,0.12542617813934168,no,100,30.0,binary:logistic,,21.333333333333332,True,0.681145500663877,gpu_hist,0,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                                                 grow_policy=None,
                                                                 importance_type=None,
                                                                 interaction_constraints=None,
                                                                 lambdas=6.394744972991646,
                                                                 learning_rate=None,
                                                                 max_bin=None,
                                                                 max_cat_to_onehot=None,
                                                                 max_delta_step=None,
                                                                 max_depth=6,
                                                                 max_leaves=None,
                                                                 min_child_weight=0.12542617813934168,
                                                                 missing=nan,
                                                                 monotone_constraints=None,
                                                                 n_estimators=100,
                                                                 n_jobs=None,
                                                                 num_parallel_tree=None,
                                                                 num_round=100, ...),
                                             number=30))])",no,no,,yes,MutualInformation,no,30.0,retained,no,0.691358024691358,0.989454944603871,0.8170212765957446,0.8224402265702034,0.691358024691358,1.0,0.04479670180342826,0.48465476138241703,0.02083333333333334,-0.026458324683066817,0.015151515151515152,0.03333333333333333,COMPLETE
18,0.06942753446736472,2022-10-09 18:01:10.093795,2022-10-09 18:01:31.658334,0 days 00:00:21.564539,0.2909345158448432,smoteenc,gbtree,0.8705943835528216,no,0.1077508791068431,aucpr,MutualInformation,11.08445451225713,805.971682225542,2,0.9120093781436545,no,100,20.0,binary:logistic,,21.333333333333332,True,0.5863796255586644,gpu_hist,0,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                                                 grow_policy=None,
                                                                 importance_type=None,
                                                                 interaction_constraints=None,
                                                                 lambdas=805.971682225542,
                                                                 learning_rate=None,
                                                                 max_bin=None,
                                                                 max_cat_to_onehot=None,
                                                                 max_delta_step=None,
                                                                 max_depth=2,
                                                                 max_leaves=None,
                                                                 min_child_weight=0.9120093781436545,
                                                                 missing=nan,
                                                                 monotone_constraints=None,
                                                                 n_estimators=100,
                                                                 n_jobs=None,
                                                                 num_parallel_tree=None,
                                                                 num_round=100, ...),
                                             number=20))])",smoteenc,no,,no,MutualInformation,no,20.0,retained,no,0.23639282066248357,0.9238243669668282,0.3821053627163529,0.4474767949460066,0.23639282066248357,1.0,0.04449331797926562,0.4932370965147061,0.06942753446736472,-0.007009098952510455,0.041804369063208,0.2333333333333333,COMPLETE
19,0.07142857142857142,2022-10-09 18:01:31.877730,2022-10-09 18:01:49.727257,0 days 00:00:17.849527,0.16436583969205407,,dart,0.750366978518779,,0.1369212665971149,aucpr,,7.801061978285086,200.2368921731508,9,11.862151761945494,yes,100,24.0,binary:logistic,0.136636892402461,21.333333333333332,True,0.5483236787032105,gpu_hist,0,"Pipeline(memory='Caching',
         steps=[('featureselection',
                 FeatureSelectionTransformer(categorical=['Sensor73_na',
                                                          'Sensor74_na',
                                                          'Sensor76_na',
                                                          'Sensor77_na',
                                                          'Sensor78_na',
                                                          'Sensor79_na',
                                                          'Sensor80_na',
                                                          'Sensor81_na',
                                                          'Sensor82_na',
                                                          'Sensor83_na',
                                                          'Sensor86_na',
                                                          'Sensor90_na',
                                                          'Sensor91_na',
                                                          'Sensor110_na',
                                                          'Sensor111_na',
                                                          'Sensor112_na',
                                                          'Sensor113_na',
                                                          'Sensor119_na'...
                                                                 grow_policy=None,
                                                                 importance_type=None,
                                                                 interaction_constraints=None,
                                                                 lambdas=200.2368921731508,
                                                                 learning_rate=None,
                                                                 max_bin=None,
                                                                 max_cat_to_onehot=None,
                                                                 max_delta_step=None,
                                                                 max_depth=9,
                                                                 max_leaves=None,
                                                                 min_child_weight=11.862151761945494,
                                                                 missing=nan,
                                                                 monotone_constraints=None,
                                                                 n_estimators=100,
                                                                 n_jobs=None,
                                                                 num_parallel_tree=None,
                                                                 num_round=100, ...),
                                             number=24))])",no,no,,no,FeatureImportance_self,yes,24.0,retained,no,0.6016083852895998,0.984377118814893,0.750775731167888,0.7632003728496318,0.6016083852895998,1.0,0.05695868033311979,0.5273558275927632,0.07142857142857142,0.03540829367812238,0.05555555555555555,0.09999999999999999,COMPLETE
